id,y
0,0.8760759127040711
1,1.056471204020462
2,1.0844023580236493
3,0.00030384127544579725
4,0.0005150945085081772
5,0.9609728227498242
6,-0.015640688987500886
7,1.0677766972693097
8,0.8763013497148515
9,1.138215521233223
10,0.9965964092939882
11,-0.1707738244417133
12,-0.13196632660637259
13,1.0677318829721427
14,0.04405776699627981
15,0.9673575969474923
16,-0.12993996762603166
17,-0.1317719052858125
18,0.03811969733050179
19,-0.029414742511818266
20,0.9609944217274933
21,-0.16750837017868453
22,0.04743868106563994
23,0.9249077459134104
24,0.00047798405934763
25,1.0790482518013969
26,-0.014535487119155935
27,0.9955625679345942
28,0.9271431261469008
29,0.9952206359988166
30,0.123804593528728
31,-0.18353500809882783
32,1.0585607822900251
33,0.0002613486720302212
34,0.1114841056134284
35,0.11197061199574435
36,-0.18357219697189553
37,1.0736321358810832
38,-0.03474529469761086
39,-0.15426024990113177
40,0.9965464667420881
41,0.07103098160240048
42,0.04797958304273988
43,0.9967288217018972
44,1.1377578151325451
45,0.9902836388679899
46,-0.027383208050510123
47,-0.18583009569923936
48,1.1394071653082123
49,-0.01050440920220949
50,0.3962051905341322
51,-0.1352824702800739
52,-0.03175542573061694
53,0.07147481902093769
54,1.0610077971843705
55,-0.16712093368790826
56,0.69978992663389
57,0.0704547634150266
58,-0.02851461735927466
59,-0.13103577894274618
60,1.0109695064244075
61,0.00031468735519974735
62,-0.1313903381722652
63,-0.1302074444174196
64,-6.934575065997359e-05
65,-0.17862694003333227
66,-0.15328387200223004
67,-0.18196336662988058
68,1.0696699149988473
69,-0.09968883704365408
70,-0.030109449995234308
71,0.9255875949481749
72,0.021164221676931556
73,1.0997303313084936
74,0.02627626616537536
75,0.49908550956756415
76,0.46025101875894425
77,0.4913663571941602
78,0.45862976896743235
