id,y
0,0.8759858674327894
1,1.056451811531828
2,1.084368271334506
3,0.0002271257933576798
4,0.0004389394701519167
5,0.9609188314818319
6,-0.015641757106004205
7,1.0677916433800847
8,0.8762120181726513
9,1.1383309615619719
10,0.9966042261011152
11,-0.17051681482940018
12,-0.13193111564732035
13,1.0676570914571681
14,0.04408357634837795
15,0.9673525033655649
16,-0.1299094815394608
17,-0.1317366528062049
18,0.03815120261888535
19,-0.02942762835731332
20,0.9609404785489273
21,-0.16717040742416753
22,0.047301809362190875
23,0.9248881060311965
24,0.00040172634561534346
25,1.0790417991796273
26,-0.014535613581363207
27,0.9955158184888733
28,0.927128705388503
29,0.9952176477694052
30,0.12381647572822252
31,-0.18327698362633868
32,1.0585531571660127
33,0.0001845282030229281
34,0.11149492140422662
35,0.11162257111659521
36,-0.18331414930092169
37,1.0735718293455183
38,-0.0347273622749648
39,-0.15422095413431688
40,0.9965180240915523
41,0.07089835373137549
42,0.04784576841811375
43,0.9967376239701933
44,1.1378719222527707
45,0.990310915631835
46,-0.027389643471983877
47,-0.18557038141861487
48,1.1395260882890739
49,-0.010553848731463575
50,0.39624770796670866
51,-0.13526786979661276
52,-0.031749860010126835
53,0.07134416602831346
54,1.0610667430276137
55,-0.166787378468905
56,0.699744923373301
57,0.07031953786254573
58,-0.02852462824368771
59,-0.1310084787145286
60,1.010954215078493
61,0.00023799912440973514
62,-0.13135498419464015
63,-0.12997054635836836
64,-0.0001468622198278098
65,-0.17872230799758423
66,-0.15338112903307474
67,-0.181706201188183
68,1.0697084541889796
69,-0.09965562535889101
70,-0.03015334272242432
71,0.9255695273391843
72,0.021150761051570426
73,1.099815735090375
74,0.02627458535420881
75,0.49907877523860134
76,0.4602711798349663
77,0.4913798429833648
78,0.45865296303745123
