id,y
0,0.6268900068547913
1,0.6736695189841355
2,0.6429317211981467
3,0.023156019554533173
4,0.023156019554533173
5,0.5702912368943837
6,0.03924664905341918
7,0.9650598300523093
8,0.6268900068547913
9,0.43996304605893555
10,0.9648253321785404
11,0.008562408064395722
12,0.9593939413108429
13,0.5193169777113864
14,0.039941216702877244
15,0.9593939413108429
16,0.11755312473671196
17,0.9593939413108429
18,0.9512834606974825
19,0.08875652306389964
20,0.5702912368943837
21,0.022230235638702158
22,0.0484763352086639
23,0.9593939413108429
24,0.023156019554533173
25,0.6411074090223796
26,0.03774767825573066
27,0.966073918480394
28,0.9593939413108429
29,0.9694378515543511
30,0.039941216702877244
31,0.008562408064395722
32,0.9650598300523093
33,0.023156019554533173
34,0.08064131907623807
35,0.02627502578545368
36,0.008562408064395722
37,0.6429317211981467
38,0.03143958471555135
39,0.9085628672687954
40,0.9718996082171748
41,0.0484763352086639
42,0.0484763352086639
43,0.9648253321785404
44,0.43996304605893555
45,0.9534882585923584
46,0.0751170779368927
47,0.013844856840201638
48,0.43886629200057364
49,0.022230235638702158
50,0.48455367366475083
51,0.07657179986621925
52,0.06501092189765661
53,0.0484763352086639
54,0.9227583281869468
55,0.022230235638702158
56,0.3263906697166577
57,0.0484763352086639
58,0.08875652306389964
59,0.07532920315407976
60,0.7597137454729114
61,0.023156019554533173
62,0.9593939413108429
63,0.0210212638893738
64,0.023156019554533173
65,0.41637751984876187
66,0.4242108594634961
67,0.008562408064395722
68,0.3791930192586561
69,0.3753275139742449
70,0.17806275438985875
71,0.9593939413108429
72,0.039941216702877244
73,0.429647240132732
74,0.039941216702877244
75,0.4991536107420837
76,0.45409997084197057
77,0.49189897259366844
78,0.45249152244023244
