id,y
0,0.7595142265483721
1,0.8765787038756223
2,0.8007394749184273
3,0.10660993154930398
4,0.10660993154930398
5,0.6958697653153867
6,-0.03301675980110419
7,0.9517688116554174
8,0.7595142265483721
9,0.8465736341316565
10,0.984849549267026
11,-0.20723779720818858
12,0.27997294246761495
13,0.8007394749184273
14,0.044739126696545894
15,0.9861594075906488
16,0.01694705153557652
17,0.27997294246761495
18,0.30819501569247937
19,0.04497818911132123
20,0.6958697653153867
21,-0.3337586945811264
22,0.11146268521258629
23,0.8442399466884363
24,0.10660993154930398
25,0.8758107106265516
26,-0.034249010377076616
27,0.9226256624212958
28,0.9491348593915475
29,0.988250814657722
30,0.0546358500325424
31,-0.13486631556840034
32,0.9738701050751143
33,0.10660993154930398
34,0.07583599154733234
35,0.19506543430402742
36,-0.13486631556840034
37,0.8007394749184273
38,-0.07494783065891647
39,0.45512548966921257
40,0.9949688281455619
41,0.15307232319606245
42,0.13371978929541134
43,0.984849549267026
44,0.8465736341316565
45,0.8987106244023205
46,0.04497818911132123
47,-0.13486631556840034
48,0.8465736341316565
49,-0.047172842514008384
50,0.5128546059486994
51,-0.004838791033465184
52,0.03737773546783252
53,0.15307232319606245
54,0.9207402699075768
55,-0.3337586945811264
56,0.6719993266957722
57,0.15307232319606245
58,0.04497818911132123
59,-0.003990482768336467
60,0.8894837631030155
61,0.10660993154930398
62,0.27997294246761495
63,-0.2994332473439222
64,0.10660993154930398
65,0.011186868633172586
66,0.05469585924768133
67,-0.13486631556840034
68,0.8743501487580476
69,-0.022154049437652812
70,0.054583723266603046
71,0.8442399466884363
72,0.047623101089118325
73,0.9107731718705245
74,0.047623101089118325
75,0.5220491054830707
76,0.44332004311280815
77,0.46549509571746306
78,0.44332004311280815
