id,y
0,0.876165957975353
1,1.056490596509096
2,1.0844364447127923
3,0.0003805567575339147
4,0.0005912495468644377
5,0.9610268140178165
6,-0.01563962086899757
7,1.0677617511585347
8,0.8763906812570518
9,1.138100080904474
10,0.9965885924868612
11,-0.17103083405402644
12,-0.13200153756542482
13,1.067806674487117
14,0.04403195764418166
15,0.9673626905294198
16,-0.12997045371260252
17,-0.13180715776542012
18,0.038088192042118225
19,-0.029401856666323212
20,0.9610483649060592
21,-0.16784633293320153
22,0.04757555276908901
23,0.9249273857956243
24,0.0005542417730799165
25,1.0790547044231662
26,-0.014535360656948663
27,0.9956093173803151
28,0.9271575469052985
29,0.995223624228228
30,0.12379271132923347
31,-0.18379303257131696
32,1.0585684074140373
33,0.0003381691410375143
34,0.11147328982263019
35,0.11231865287489348
36,-0.18383024464286934
37,1.0736924424166483
38,-0.03476322712025692
39,-0.15429954566794665
40,0.9965749093926239
41,0.07116360947342548
42,0.04811339766736601
43,0.9967200194336012
44,1.1376437080123194
45,0.9902563621041447
46,-0.027376772629036365
47,-0.18608980997986388
48,1.139288242327351
49,-0.010454969672955405
50,0.3961626731015558
51,-0.135297070763535
52,-0.03176099145110704
53,0.0716054720135619
54,1.0609488513411276
55,-0.16745448890691148
56,0.6998349298944789
57,0.07058998896750747
58,-0.028504606474861614
59,-0.13106307917096377
60,1.010984797770322
61,0.00039137558598975955
62,-0.13142569214989022
63,-0.13044434247647085
64,8.170718507862634e-06
65,-0.1785315720690803
66,-0.1531866149713853
67,-0.18222053207157815
68,1.069631375808715
69,-0.09972204872841714
70,-0.03006555726804429
71,0.9256056625571654
72,0.021177682302292687
73,1.099644927526612
74,0.026277946976541906
75,0.49909224389652695
76,0.4602308576829222
77,0.49135287140495565
78,0.4586065748974134
