id,y
0,0.5524691189592299
1,0.6090245407239524
2,0.5614123116364556
3,0.030550872529472483
4,0.030550872529472483
5,0.5254369337998152
6,0.03960882102172971
7,0.9581683557987182
8,0.5524691189592299
9,0.4009042592754015
10,0.9581683557987182
11,0.019440766916865245
12,0.9537338444211634
13,0.48131920597203
14,0.04131285328410741
15,0.9537338444211634
16,0.06884766769684657
17,0.9537338444211634
18,0.9349068656340184
19,0.039697352102965766
20,0.5254369337998152
21,0.015750649446262262
22,0.052118236647964326
23,0.9537338444211634
24,0.030550872529472483
25,0.5614123116364556
26,0.03960882102172971
27,0.9604103522248889
28,0.9537338444211634
29,0.9586424013060182
30,0.04131285328410741
31,0.019440766916865245
32,0.9581683557987182
33,0.030550872529472483
34,0.07521622110064458
35,0.030550872529472483
36,0.019440766916865245
37,0.5614123116364556
38,0.04666123146957715
39,0.9017250614211162
40,0.9683053851196972
41,0.052118236647964326
42,0.052118236647964326
43,0.9581683557987182
44,0.4009042592754015
45,0.9370922577716252
46,-0.008067341158049305
47,0.024020604134444967
48,0.4009042592754015
49,0.026695224223248597
50,0.4791048772263131
51,-0.0077583059790327265
52,-0.007580329092732061
53,0.052118236647964326
54,0.9081732822708406
55,0.015750649446262262
56,0.27976476620390206
57,0.052118236647964326
58,0.039697352102965766
59,-0.009172446627038248
60,0.7100425036699957
61,0.030550872529472483
62,0.9537338444211634
63,0.015750649446262262
64,0.030550872529472483
65,0.39506660625248813
66,0.3956811682456363
67,0.019440766916865245
68,0.39101706765940725
69,0.30933218235184456
70,0.1009046231889852
71,0.9537338444211634
72,0.04131285328410741
73,0.41369536518203637
74,0.04131285328410741
75,0.4998541642536104
76,0.45968504016309963
77,0.49674486421464215
78,0.4591819071622194
